Date,Power,Company
2023-05-20 18:45:00,2778.0000,zhejiang
2023-05-20 19:00:00,2784.0000,zhejiang
2023-05-20 19:15:00,2829.0000,zhejiang
2023-05-20 19:30:00,2651.0000,zhejiang
2023-05-20 19:45:00,2725.0000,zhejiang
2023-05-20 20:00:00,2754.0000,zhejiang
2023-05-20 20:15:00,2821.0000,zhejiang
2023-05-20 20:30:00,3192.0000,zhejiang
2023-05-20 20:45:00,3411.0000,zhejiang
2023-05-20 21:00:00,3246.0000,zhejiang
2023-05-20 21:15:00,3325.0000,zhejiang
2023-05-20 21:30:00,3319.0000,zhejiang
2023-05-20 21:45:00,3249.0000,zhejiang
2023-05-20 22:00:00,3253.0000,zhejiang
2023-05-20 22:15:00,3517.0000,zhejiang
2023-05-20 22:30:00,3429.0000,zhejiang
2023-05-20 22:45:00,3370.0000,zhejiang
2023-05-20 23:00:00,3128.0000,zhejiang
2023-05-20 23:15:00,3115.0000,zhejiang
2023-05-20 23:30:00,3176.0000,zhejiang
2023-05-20 23:45:00,2932.0000,zhejiang
2023-05-21 00:00:00,3021.0000,zhejiang
2023-05-21 00:15:00,3019.0000,zhejiang
2023-05-21 00:30:00,2950.0000,zhejiang
2023-05-21 00:45:00,3004.0000,zhejiang
2023-05-21 01:00:00,3034.0000,zhejiang
2023-05-21 01:15:00,3199.0000,zhejiang
2023-05-21 01:30:00,3175.0000,zhejiang
2023-05-21 01:45:00,2860.0000,zhejiang
2023-05-21 02:00:00,3107.0000,zhejiang
2023-05-21 02:15:00,3127.0000,zhejiang
2023-05-21 02:30:00,3091.0000,zhejiang
2023-05-21 02:45:00,3187.0000,zhejiang
2023-05-21 03:00:00,3227.0000,zhejiang
2023-05-21 03:15:00,3172.0000,zhejiang
2023-05-21 03:30:00,3286.0000,zhejiang
2023-05-21 03:45:00,3113.0000,zhejiang
2023-05-21 04:00:00,3146.0000,zhejiang
2023-05-21 04:15:00,3262.0000,zhejiang
2023-05-21 04:30:00,3310.0000,zhejiang
2023-05-21 04:45:00,3084.0000,zhejiang
2023-05-21 05:00:00,3065.0000,zhejiang
2023-05-21 05:15:00,3132.0000,zhejiang
2023-05-21 05:30:00,3040.0000,zhejiang
2023-05-21 05:45:00,2970.0000,zhejiang
2023-05-21 06:00:00,2927.0000,zhejiang
2023-05-21 06:15:00,2775.0000,zhejiang
2023-05-21 06:30:00,2690.0000,zhejiang
2023-05-21 06:45:00,2436.0000,zhejiang
2023-05-21 07:00:00,2602.0000,zhejiang
2023-05-21 07:15:00,2461.0000,zhejiang
2023-05-21 07:30:00,2424.0000,zhejiang
2023-05-21 07:45:00,2407.0000,zhejiang
2023-05-21 08:00:00,2366.0000,zhejiang
2023-05-21 08:15:00,2203.0000,zhejiang
2023-05-21 08:30:00,1940.0000,zhejiang
2023-05-21 08:45:00,2176.0000,zhejiang
2023-05-21 09:00:00,1964.0000,zhejiang
2023-05-21 09:15:00,1348.0000,zhejiang
2023-05-21 09:30:00,1453.0000,zhejiang
2023-05-21 09:45:00,1234.0000,zhejiang
2023-05-21 10:00:00,899.0000,zhejiang
2023-05-21 10:15:00,1426.0000,zhejiang
2023-05-21 10:30:00,1904.0000,zhejiang
2023-05-21 10:45:00,1688.0000,zhejiang
2023-05-21 11:00:00,1108.0000,zhejiang
2023-05-21 11:15:00,1465.0000,zhejiang
2023-05-21 11:30:00,1652.0000,zhejiang
2023-05-21 11:45:00,1378.0000,zhejiang
2023-05-21 12:00:00,1311.0000,zhejiang
2023-05-21 12:15:00,730.0000,zhejiang
2023-05-21 12:30:00,1071.0000,zhejiang
2023-05-21 12:45:00,940.0000,zhejiang
2023-05-21 13:00:00,-56.0000,zhejiang
2023-05-21 13:15:00,520.0000,zhejiang
2023-05-21 13:30:00,645.0000,zhejiang
2023-05-21 13:45:00,1462.0000,zhejiang
2023-05-21 14:00:00,2278.0000,zhejiang
2023-05-21 14:15:00,2432.0000,zhejiang
2023-05-21 14:30:00,2605.0000,zhejiang
2023-05-21 14:45:00,2518.0000,zhejiang
2023-05-21 15:00:00,2763.0000,zhejiang
2023-05-21 15:15:00,2555.0000,zhejiang
2023-05-21 15:30:00,2505.0000,zhejiang
2023-05-21 15:45:00,2473.0000,zhejiang
2023-05-21 16:00:00,2387.0000,zhejiang
2023-05-21 16:15:00,2614.0000,zhejiang
2023-05-21 16:30:00,2616.0000,zhejiang
2023-05-21 16:45:00,2764.0000,zhejiang
2023-05-21 17:00:00,2958.0000,zhejiang
2023-05-21 17:15:00,3142.0000,zhejiang
2023-05-21 17:30:00,3299.0000,zhejiang
2023-05-21 17:45:00,3257.0000,zhejiang
2023-05-21 18:00:00,3462.0000,zhejiang
2023-05-21 18:15:00,3279.0000,zhejiang
2023-05-21 18:30:00,3321.0000,zhejiang
2023-05-21 18:45:00,3327.0000,zhejiang
2023-05-21 19:00:00,3284.0000,zhejiang
2023-05-21 19:15:00,3215.0000,zhejiang
2023-05-21 19:30:00,3110.0000,zhejiang
2023-05-21 19:45:00,3115.0000,zhejiang
2023-05-21 20:00:00,3074.0000,zhejiang
2023-05-21 20:15:00,3034.0000,zhejiang
2023-05-21 20:30:00,3090.0000,zhejiang
2023-05-21 20:45:00,3129.0000,zhejiang
2023-05-21 21:00:00,3190.0000,zhejiang
2023-05-21 21:15:00,3245.0000,zhejiang
2023-05-21 21:30:00,3233.0000,zhejiang
2023-05-21 21:45:00,3247.0000,zhejiang
2023-05-21 22:00:00,3143.0000,zhejiang
2023-05-21 22:15:00,3176.0000,zhejiang
2023-05-21 22:30:00,3172.0000,zhejiang
2023-05-21 22:45:00,3215.0000,zhejiang
2023-05-21 23:00:00,2922.0000,zhejiang
2023-05-21 23:15:00,2933.0000,zhejiang
2023-05-21 23:30:00,2869.0000,zhejiang
2023-05-21 23:45:00,2794.0000,zhejiang
2023-05-22 00:00:00,2663.0000,zhejiang
2023-05-22 00:15:00,2759.0000,zhejiang
2023-05-22 00:30:00,2674.0000,zhejiang
2023-05-22 00:45:00,2783.0000,zhejiang
2023-05-22 01:00:00,2684.0000,zhejiang
2023-05-22 01:15:00,2810.0000,zhejiang
2023-05-22 01:30:00,2882.0000,zhejiang
2023-05-22 01:45:00,2801.0000,zhejiang
2023-05-22 02:00:00,2942.0000,zhejiang
2023-05-22 02:15:00,2888.0000,zhejiang
2023-05-22 02:30:00,2930.0000,zhejiang
2023-05-22 02:45:00,2754.0000,zhejiang
2023-05-22 03:00:00,2886.0000,zhejiang
2023-05-22 03:15:00,2766.0000,zhejiang
2023-05-22 03:30:00,2744.0000,zhejiang
2023-05-22 03:45:00,2745.0000,zhejiang
2023-05-22 04:00:00,2860.0000,zhejiang
2023-05-22 04:15:00,2502.0000,zhejiang
2023-05-22 04:30:00,2484.0000,zhejiang
2023-05-22 04:45:00,2677.0000,zhejiang
2023-05-22 05:00:00,2436.0000,zhejiang
2023-05-22 05:15:00,2584.0000,zhejiang
2023-05-22 05:30:00,2526.0000,zhejiang
2023-05-22 05:45:00,2497.0000,zhejiang
2023-05-22 06:00:00,2601.0000,zhejiang
2023-05-22 06:15:00,2408.0000,zhejiang
2023-05-22 06:30:00,2351.0000,zhejiang
2023-05-22 06:45:00,2359.0000,zhejiang
2023-05-22 07:00:00,2213.0000,zhejiang
2023-05-22 07:15:00,2019.0000,zhejiang
2023-05-22 07:30:00,2160.0000,zhejiang
2023-05-22 07:45:00,2164.0000,zhejiang
2023-05-22 08:00:00,2176.0000,zhejiang
2023-05-22 08:15:00,1763.0000,zhejiang
2023-05-22 08:30:00,2044.0000,zhejiang
2023-05-22 08:45:00,2301.0000,zhejiang
2023-05-22 09:00:00,2073.0000,zhejiang
2023-05-22 09:15:00,2084.0000,zhejiang
2023-05-22 09:30:00,2018.0000,zhejiang
2023-05-22 09:45:00,2148.0000,zhejiang
2023-05-22 10:00:00,2623.0000,zhejiang
2023-05-22 10:15:00,2731.0000,zhejiang
2023-05-22 10:30:00,2695.0000,zhejiang
2023-05-22 10:45:00,2687.0000,zhejiang
2023-05-22 11:00:00,2725.0000,zhejiang
2023-05-22 11:15:00,2491.0000,zhejiang
2023-05-22 11:30:00,2620.0000,zhejiang
2023-05-22 11:45:00,2668.0000,zhejiang
2023-05-22 12:00:00,2790.0000,zhejiang
2023-05-22 12:15:00,2704.0000,zhejiang
2023-05-22 12:30:00,2807.0000,zhejiang
2023-05-22 12:45:00,2750.0000,zhejiang
2023-05-22 13:00:00,2624.0000,zhejiang
2023-05-22 13:15:00,2517.0000,zhejiang
2023-05-22 13:30:00,2422.0000,zhejiang
2023-05-22 13:45:00,2547.0000,zhejiang
2023-05-22 14:00:00,2511.0000,zhejiang
2023-05-22 14:15:00,2654.0000,zhejiang
2023-05-22 14:30:00,2742.0000,zhejiang
2023-05-22 14:45:00,2584.0000,zhejiang
2023-05-22 15:00:00,2414.0000,zhejiang
2023-05-22 15:15:00,2526.0000,zhejiang
2023-05-22 15:30:00,2569.0000,zhejiang
2023-05-22 15:45:00,2507.0000,zhejiang
2023-05-22 16:00:00,2728.0000,zhejiang
2023-05-22 16:15:00,2476.0000,zhejiang
2023-05-22 16:30:00,2302.0000,zhejiang
2023-05-22 16:45:00,2516.0000,zhejiang
2023-05-22 17:00:00,2587.0000,zhejiang
2023-05-22 17:15:00,2607.0000,zhejiang
2023-05-22 17:30:00,2543.0000,zhejiang
2023-05-22 17:45:00,2518.0000,zhejiang
2023-05-22 18:00:00,2519.0000,zhejiang
2023-05-22 18:15:00,2758.0000,zhejiang
2023-05-22 18:30:00,2431.0000,zhejiang
2023-05-22 18:45:00,2511.0000,zhejiang
2023-05-22 19:00:00,2544.0000,zhejiang
2023-05-22 19:15:00,2289.0000,zhejiang
2023-05-22 19:30:00,2468.0000,zhejiang
2023-05-22 19:45:00,2432.0000,zhejiang
2023-05-22 20:00:00,2326.0000,zhejiang
2023-05-22 20:15:00,2318.0000,zhejiang
2023-05-22 20:30:00,2331.0000,zhejiang
2023-05-22 20:45:00,2351.0000,zhejiang
2023-05-22 21:00:00,2338.0000,zhejiang
2023-05-22 21:15:00,2244.0000,zhejiang
2023-05-22 21:30:00,2314.0000,zhejiang
2023-05-22 21:45:00,2296.0000,zhejiang
2023-05-22 22:00:00,2369.0000,zhejiang
2023-05-22 22:15:00,2432.0000,zhejiang
2023-05-22 22:30:00,2413.0000,zhejiang
2023-05-22 22:45:00,2358.0000,zhejiang
2023-05-22 23:00:00,2310.0000,zhejiang
2023-05-22 23:15:00,2207.0000,zhejiang
2023-05-22 23:30:00,2245.0000,zhejiang
2023-05-22 23:45:00,1962.0000,zhejiang
2023-05-24 00:00:00,2488.0000,zhejiang
2023-05-24 00:15:00,2485.0000,zhejiang
2023-05-24 00:30:00,2387.0000,zhejiang
2023-05-24 00:45:00,2418.0000,zhejiang
2023-05-24 01:00:00,2421.0000,zhejiang
2023-05-24 01:15:00,2352.0000,zhejiang
2023-05-24 01:30:00,2558.0000,zhejiang
2023-05-24 01:45:00,2355.0000,zhejiang
2023-05-24 02:00:00,2539.0000,zhejiang
2023-05-24 02:15:00,2510.0000,zhejiang
2023-05-24 02:30:00,2321.0000,zhejiang
2023-05-24 02:45:00,2329.0000,zhejiang
2023-05-24 03:00:00,2475.0000,zhejiang
2023-05-24 03:15:00,2423.0000,zhejiang
2023-05-24 03:30:00,2521.0000,zhejiang
2023-05-24 03:45:00,2566.0000,zhejiang
2023-05-24 04:00:00,2506.0000,zhejiang
2023-05-24 04:15:00,2406.0000,zhejiang
2023-05-24 04:30:00,2459.0000,zhejiang
2023-05-24 04:45:00,2329.0000,zhejiang
2023-05-24 05:00:00,2408.0000,zhejiang
2023-05-24 05:15:00,2391.0000,zhejiang
2023-05-24 05:30:00,2324.0000,zhejiang
2023-05-24 05:45:00,2324.0000,zhejiang
2023-05-24 06:00:00,2450.0000,zhejiang
2023-05-24 06:15:00,2435.0000,zhejiang
2023-05-24 06:30:00,2301.0000,zhejiang
2023-05-24 06:45:00,2384.0000,zhejiang
2023-05-24 07:00:00,2219.0000,zhejiang
2023-05-24 07:15:00,2093.0000,zhejiang
2023-05-24 07:30:00,2014.0000,zhejiang
2023-05-24 07:45:00,2063.0000,zhejiang
2023-05-24 08:00:00,2180.0000,zhejiang
2023-05-24 08:15:00,2122.0000,zhejiang
2023-05-24 08:30:00,2569.0000,zhejiang
2023-05-24 08:45:00,2343.0000,zhejiang
2023-05-24 09:00:00,2628.0000,zhejiang
2023-05-24 09:15:00,2563.0000,zhejiang
2023-05-24 09:30:00,2389.0000,zhejiang
2023-05-24 09:45:00,2530.0000,zhejiang
2023-05-24 10:00:00,2484.0000,zhejiang
2023-05-24 10:15:00,2579.0000,zhejiang
2023-05-24 10:30:00,2447.0000,zhejiang
2023-05-24 10:45:00,2083.0000,zhejiang
2023-05-24 11:00:00,2306.0000,zhejiang
2023-05-24 11:15:00,2151.0000,zhejiang
2023-05-24 11:30:00,1881.0000,zhejiang
2023-05-24 11:45:00,2402.0000,zhejiang
2023-05-24 12:00:00,1530.0000,zhejiang
2023-05-24 12:15:00,371.0000,zhejiang
2023-05-24 12:30:00,1506.0000,zhejiang
2023-05-24 12:45:00,1691.0000,zhejiang
2023-05-24 13:00:00,1188.0000,zhejiang
2023-05-24 13:15:00,1704.0000,zhejiang
2023-05-24 13:30:00,1725.0000,zhejiang
2023-05-24 13:45:00,2036.0000,zhejiang
2023-05-24 14:00:00,1287.0000,zhejiang
2023-05-24 14:15:00,1821.0000,zhejiang
2023-05-24 14:30:00,2025.0000,zhejiang
2023-05-24 14:45:00,2229.0000,zhejiang
2023-05-24 15:00:00,2135.0000,zhejiang
2023-05-24 15:15:00,1566.0000,zhejiang
2023-05-24 15:30:00,1634.0000,zhejiang
2023-05-24 15:45:00,1557.0000,zhejiang
2023-05-24 16:00:00,2061.0000,zhejiang
2023-05-24 16:15:00,1860.0000,zhejiang
2023-05-24 16:30:00,1519.0000,zhejiang
2023-05-24 16:45:00,2035.0000,zhejiang
2023-05-24 17:00:00,2183.0000,zhejiang
2023-05-24 17:15:00,2257.0000,zhejiang
2023-05-24 17:30:00,2475.0000,zhejiang
2023-05-24 17:45:00,2488.0000,zhejiang
2023-05-24 18:00:00,2522.0000,zhejiang
2023-05-24 18:15:00,2509.0000,zhejiang
2023-05-24 18:30:00,2455.0000,zhejiang
2023-05-24 18:45:00,2457.0000,zhejiang
2023-05-24 19:00:00,2456.0000,zhejiang
2023-05-24 19:15:00,2567.0000,zhejiang
2023-05-24 19:30:00,2622.0000,zhejiang
2023-05-24 19:45:00,2566.0000,zhejiang
2023-05-24 20:00:00,2471.0000,zhejiang
2023-05-24 20:15:00,2510.0000,zhejiang
2023-05-24 20:30:00,2497.0000,zhejiang
2023-05-24 20:45:00,2582.0000,zhejiang
2023-05-24 21:00:00,2500.0000,zhejiang
2023-05-24 21:15:00,2556.0000,zhejiang
2023-05-24 21:30:00,2467.0000,zhejiang
2023-05-24 21:45:00,2482.0000,zhejiang
2023-05-24 22:00:00,2531.0000,zhejiang
2023-05-24 22:15:00,2407.0000,zhejiang
2023-05-24 22:30:00,2328.0000,zhejiang
2023-05-24 22:45:00,2263.0000,zhejiang
2023-05-24 23:00:00,2246.0000,zhejiang
2023-05-24 23:15:00,2064.0000,zhejiang
2023-05-24 23:30:00,1892.0000,zhejiang
2023-05-24 23:45:00,2003.0000,zhejiang
2023-05-25 00:00:00,1954.0000,zhejiang
2023-05-25 00:15:00,2102.0000,zhejiang
2023-05-25 00:30:00,2205.0000,zhejiang
2023-05-25 00:45:00,2172.0000,zhejiang
2023-05-25 01:00:00,2058.0000,zhejiang
2023-05-25 01:15:00,2152.0000,zhejiang
2023-05-25 01:30:00,2157.0000,zhejiang
2023-05-25 01:45:00,2230.0000,zhejiang
2023-05-25 02:00:00,2079.0000,zhejiang
2023-05-25 02:15:00,2090.0000,zhejiang
2023-05-25 02:30:00,1992.0000,zhejiang
2023-05-25 02:45:00,1931.0000,zhejiang
2023-05-25 03:00:00,1932.0000,zhejiang
2023-05-25 03:15:00,2038.0000,zhejiang
2023-05-25 03:30:00,2041.0000,zhejiang
2023-05-25 03:45:00,1961.0000,zhejiang
2023-05-25 04:00:00,1949.0000,zhejiang
2023-05-25 04:15:00,1814.0000,zhejiang
2023-05-25 04:30:00,2089.0000,zhejiang
2023-05-25 04:45:00,1968.0000,zhejiang
2023-05-25 05:00:00,1933.0000,zhejiang
2023-05-25 05:15:00,1953.0000,zhejiang
2023-05-25 05:30:00,1890.0000,zhejiang
2023-05-25 05:45:00,1757.0000,zhejiang
2023-05-25 06:00:00,1754.0000,zhejiang
2023-05-25 06:15:00,1482.0000,zhejiang
2023-05-25 06:30:00,1420.0000,zhejiang
2023-05-25 06:45:00,1226.0000,zhejiang
2023-05-25 07:00:00,780.0000,zhejiang
2023-05-25 07:15:00,877.0000,zhejiang
2023-05-25 07:30:00,734.0000,zhejiang
2023-05-25 07:45:00,460.0000,zhejiang
2023-05-25 08:00:00,240.0000,zhejiang
2023-05-25 08:15:00,496.0000,zhejiang
2023-05-25 08:30:00,68.0000,zhejiang
2023-05-25 08:45:00,22.0000,zhejiang
2023-05-25 09:00:00,-26.0000,zhejiang
2023-05-25 09:15:00,-158.0000,zhejiang
2023-05-25 09:30:00,-454.0000,zhejiang
2023-05-25 09:45:00,-439.0000,zhejiang
2023-05-25 10:00:00,-596.0000,zhejiang
2023-05-25 10:15:00,-616.0000,zhejiang
2023-05-25 10:30:00,-615.0000,zhejiang
2023-05-25 10:45:00,-870.0000,zhejiang
2023-05-25 11:00:00,-1044.0000,zhejiang
2023-05-25 11:15:00,-957.0000,zhejiang
2023-05-25 11:30:00,-886.0000,zhejiang
2023-05-25 11:45:00,-1147.0000,zhejiang
2023-05-25 12:00:00,-1037.0000,zhejiang
2023-05-25 12:15:00,-967.0000,zhejiang
2023-05-25 12:30:00,-633.0000,zhejiang
2023-05-25 12:45:00,-942.0000,zhejiang
2023-05-25 13:00:00,-552.0000,zhejiang
2023-05-25 13:15:00,-442.0000,zhejiang
2023-05-25 13:30:00,-210.0000,zhejiang
2023-05-25 13:45:00,-210.0000,zhejiang
2023-05-25 14:00:00,-135.0000,zhejiang
2023-05-25 14:15:00,-210.0000,zhejiang
2023-05-25 14:30:00,97.0000,zhejiang
2023-05-25 14:45:00,406.0000,zhejiang
2023-05-25 15:00:00,213.0000,zhejiang
2023-05-25 15:15:00,411.0000,zhejiang
2023-05-25 15:30:00,1196.0000,zhejiang
2023-05-25 15:45:00,946.0000,zhejiang
2023-05-25 16:00:00,1513.0000,zhejiang
2023-05-25 16:15:00,1341.0000,zhejiang
2023-05-25 16:30:00,1330.0000,zhejiang
2023-05-25 16:45:00,1377.0000,zhejiang
2023-05-25 17:00:00,1362.0000,zhejiang
2023-05-25 17:15:00,1512.0000,zhejiang
2023-05-25 17:30:00,1916.0000,zhejiang
2023-05-25 17:45:00,1980.0000,zhejiang
2023-05-25 18:00:00,2262.0000,zhejiang
2023-05-25 18:15:00,2103.0000,zhejiang
2023-05-25 18:30:00,2125.0000,zhejiang
2023-05-25 18:45:00,2236.0000,zhejiang
2023-05-25 19:00:00,2358.0000,zhejiang
2023-05-25 19:15:00,2247.0000,zhejiang
2023-05-25 19:30:00,2286.0000,zhejiang
2023-05-25 19:45:00,2444.0000,zhejiang
2023-05-25 20:00:00,2429.0000,zhejiang
2023-05-25 20:15:00,2476.0000,zhejiang
2023-05-25 20:30:00,2705.0000,zhejiang
2023-05-25 20:45:00,2661.0000,zhejiang
2023-05-25 21:00:00,2716.0000,zhejiang
2023-05-25 21:15:00,2729.0000,zhejiang
2023-05-25 21:30:00,2740.0000,zhejiang
2023-05-25 21:45:00,2658.0000,zhejiang
2023-05-25 22:00:00,2700.0000,zhejiang
2023-05-25 22:15:00,2780.0000,zhejiang
2023-05-25 22:30:00,2810.0000,zhejiang
2023-05-25 22:45:00,2732.0000,zhejiang
2023-05-25 23:00:00,2536.0000,zhejiang
2023-05-25 23:15:00,2421.0000,zhejiang
2023-05-25 23:30:00,2362.0000,zhejiang
2023-05-25 23:45:00,2597.0000,zhejiang
2023-05-26 00:00:00,2315.0000,zhejiang
2023-05-26 00:15:00,2503.0000,zhejiang
2023-05-26 00:30:00,2670.0000,zhejiang
2023-05-26 00:45:00,2600.0000,zhejiang
2023-05-26 01:00:00,2692.0000,zhejiang
2023-05-26 01:15:00,2721.0000,zhejiang
2023-05-26 01:30:00,2771.0000,zhejiang
2023-05-26 01:45:00,2525.0000,zhejiang
2023-05-26 02:00:00,2748.0000,zhejiang
2023-05-26 02:15:00,2584.0000,zhejiang
2023-05-26 02:30:00,2673.0000,zhejiang
2023-05-26 02:45:00,2719.0000,zhejiang
2023-05-26 03:00:00,2647.0000,zhejiang
2023-05-26 03:15:00,2535.0000,zhejiang
2023-05-26 03:30:00,2543.0000,zhejiang
2023-05-26 03:45:00,2601.0000,zhejiang
2023-05-26 04:00:00,2566.0000,zhejiang
2023-05-26 04:15:00,2497.0000,zhejiang
2023-05-26 04:30:00,2484.0000,zhejiang
2023-05-26 04:45:00,2395.0000,zhejiang
2023-05-26 05:00:00,2766.0000,zhejiang
2023-05-26 05:15:00,2494.0000,zhejiang
2023-05-26 05:30:00,2626.0000,zhejiang
2023-05-26 05:45:00,2324.0000,zhejiang
2023-05-26 06:00:00,2297.0000,zhejiang
2023-05-26 06:15:00,2274.0000,zhejiang
2023-05-26 06:30:00,2151.0000,zhejiang
2023-05-26 06:45:00,1983.0000,zhejiang
2023-05-26 07:00:00,1987.0000,zhejiang
2023-05-26 07:15:00,1907.0000,zhejiang
2023-05-26 07:30:00,1639.0000,zhejiang
2023-05-26 07:45:00,1236.0000,zhejiang
2023-05-26 08:00:00,1233.0000,zhejiang
2023-05-26 08:15:00,1445.0000,zhejiang
2023-05-26 08:30:00,1495.0000,zhejiang
2023-05-26 08:45:00,1662.0000,zhejiang
2023-05-26 09:00:00,1890.0000,zhejiang
2023-05-26 09:15:00,1039.0000,zhejiang
2023-05-26 09:30:00,1677.0000,zhejiang
2023-05-26 09:45:00,838.0000,zhejiang
2023-05-26 10:00:00,1309.0000,zhejiang
2023-05-26 10:15:00,845.0000,zhejiang
2023-05-26 10:30:00,1334.0000,zhejiang
2023-05-26 10:45:00,2259.0000,zhejiang
2023-05-26 11:00:00,2133.0000,zhejiang
2023-05-26 11:15:00,2014.0000,zhejiang
2023-05-26 11:30:00,1204.0000,zhejiang
2023-05-26 11:45:00,573.0000,zhejiang
2023-05-26 12:00:00,838.0000,zhejiang
2023-05-26 12:15:00,863.0000,zhejiang
2023-05-26 12:30:00,-179.0000,zhejiang
2023-05-26 12:45:00,568.0000,zhejiang
2023-05-26 13:00:00,-264.0000,zhejiang
2023-05-26 13:15:00,34.0000,zhejiang
2023-05-26 13:30:00,369.0000,zhejiang
2023-05-26 13:45:00,588.0000,zhejiang
2023-05-26 14:00:00,515.0000,zhejiang
2023-05-26 14:15:00,1152.0000,zhejiang
2023-05-26 14:30:00,1297.0000,zhejiang
2023-05-26 14:45:00,1871.0000,zhejiang
2023-05-26 15:00:00,971.0000,zhejiang
2023-05-26 15:15:00,1862.0000,zhejiang
2023-05-26 15:30:00,2079.0000,zhejiang
2023-05-26 15:45:00,2137.0000,zhejiang
2023-05-26 16:00:00,1794.0000,zhejiang
2023-05-26 16:15:00,2031.0000,zhejiang
2023-05-26 16:30:00,1851.0000,zhejiang
2023-05-26 16:45:00,2173.0000,zhejiang
2023-05-26 17:00:00,2418.0000,zhejiang
2023-05-26 17:15:00,2596.0000,zhejiang
2023-05-26 17:30:00,2831.0000,zhejiang
2023-05-26 17:45:00,2964.0000,zhejiang
2023-05-26 18:00:00,3021.0000,zhejiang
2023-05-26 18:15:00,2781.0000,zhejiang
2023-05-26 18:30:00,2787.0000,zhejiang
2023-05-26 18:45:00,2593.0000,zhejiang
2023-05-26 19:00:00,2748.0000,zhejiang
2023-05-26 19:15:00,2859.0000,zhejiang
2023-05-26 19:30:00,2663.0000,zhejiang
2023-05-26 19:45:00,2480.0000,zhejiang
2023-05-26 20:00:00,2369.0000,zhejiang
2023-05-26 20:15:00,2571.0000,zhejiang
2023-05-26 20:30:00,2640.0000,zhejiang
2023-05-26 20:45:00,2595.0000,zhejiang
2023-05-26 21:00:00,2490.0000,zhejiang
2023-05-26 21:15:00,2604.0000,zhejiang
2023-05-26 21:30:00,2676.0000,zhejiang
2023-05-26 21:45:00,2713.0000,zhejiang
2023-05-26 22:00:00,2707.0000,zhejiang
2023-05-26 22:15:00,2613.0000,zhejiang
2023-05-26 22:30:00,2579.0000,zhejiang
2023-05-26 22:45:00,2679.0000,zhejiang
2023-05-26 23:00:00,2548.0000,zhejiang
2023-05-26 23:15:00,2612.0000,zhejiang
2023-05-26 23:30:00,2420.0000,zhejiang
2023-05-26 23:45:00,2313.0000,zhejiang
2023-05-27 00:00:00,2603.0000,zhejiang
2023-05-27 00:15:00,2820.0000,zhejiang
2023-05-27 00:30:00,2792.0000,zhejiang
2023-05-27 00:45:00,2880.0000,zhejiang
2023-05-27 01:00:00,2281.0000,zhejiang
2023-05-27 01:15:00,2593.0000,zhejiang
2023-05-27 01:30:00,2560.0000,zhejiang
2023-05-27 01:45:00,2520.0000,zhejiang
2023-05-27 02:00:00,2599.0000,zhejiang
2023-05-27 02:15:00,2499.0000,zhejiang
2023-05-27 02:30:00,2453.0000,zhejiang
2023-05-27 02:45:00,2525.0000,zhejiang
2023-05-27 03:00:00,2501.0000,zhejiang
2023-05-27 03:15:00,2538.0000,zhejiang
2023-05-27 03:30:00,2538.0000,zhejiang
2023-05-27 03:45:00,2504.0000,zhejiang
2023-05-27 04:00:00,2459.0000,zhejiang
2023-05-27 04:15:00,2398.0000,zhejiang
2023-05-27 04:30:00,2017.0000,zhejiang
2023-05-27 04:45:00,2489.0000,zhejiang
2023-05-27 05:00:00,2391.0000,zhejiang
2023-05-27 05:15:00,2232.0000,zhejiang
2023-05-27 05:30:00,2001.0000,zhejiang
2023-05-27 05:45:00,1927.0000,zhejiang
2023-05-27 06:00:00,1832.0000,zhejiang
2023-05-27 06:15:00,1760.0000,zhejiang
2023-05-27 06:30:00,1707.0000,zhejiang
2023-05-27 06:45:00,1609.0000,zhejiang
2023-05-27 07:00:00,1079.0000,zhejiang
2023-05-27 07:15:00,760.0000,zhejiang
2023-05-27 07:30:00,634.0000,zhejiang
2023-05-27 07:45:00,1012.0000,zhejiang
2023-05-27 08:00:00,638.0000,zhejiang
2023-05-27 08:15:00,810.0000,zhejiang
2023-05-27 08:30:00,567.0000,zhejiang
2023-05-27 08:45:00,431.0000,zhejiang
2023-05-27 09:00:00,501.0000,zhejiang
2023-05-27 09:15:00,832.0000,zhejiang
2023-05-27 09:30:00,1148.0000,zhejiang
2023-05-27 09:45:00,986.0000,zhejiang
2023-05-27 10:00:00,951.0000,zhejiang
2023-05-27 10:15:00,487.0000,zhejiang
2023-05-27 10:30:00,-26.0000,zhejiang
2023-05-27 10:45:00,860.0000,zhejiang
2023-05-27 11:00:00,1031.0000,zhejiang
2023-05-27 11:15:00,1218.0000,zhejiang
2023-05-27 11:30:00,897.0000,zhejiang
2023-05-27 11:45:00,896.0000,zhejiang
2023-05-27 12:00:00,-415.0000,zhejiang
2023-05-27 12:15:00,-227.0000,zhejiang
2023-05-27 12:30:00,-459.0000,zhejiang
2023-05-27 12:45:00,-824.0000,zhejiang
2023-05-27 13:00:00,1391.0000,zhejiang
2023-05-27 13:15:00,1043.0000,zhejiang
2023-05-27 13:30:00,627.0000,zhejiang
2023-05-27 13:45:00,695.0000,zhejiang
2023-05-27 14:00:00,784.0000,zhejiang
2023-05-27 14:15:00,1284.0000,zhejiang
2023-05-27 14:30:00,1412.0000,zhejiang
2023-05-27 14:45:00,936.0000,zhejiang
